t0,t1,x,y,z
1682047182,1682047182368,0.5736504,0.03813601,1.312313
1682047182,1682047182406,0.5736504,0.03813601,1.312313
1682047182,1682047182441,0.5736504,0.03813601,1.312313
1682047182,1682047182478,0.5736504,0.03813601,1.312313
1682047182,1682047182511,0.5736504,0.03813601,1.312313
1682047182,1682047182536,0.5736504,0.03813601,1.312313
1682047182,1682047182568,0.5736504,0.03813601,1.312313
1682047182,1682047182603,0.5736504,0.03813607,1.307529
1682047182,1682047182636,0.5736504,0.03813604,1.299134
1682047182,1682047182669,0.5736504,0.03813607,1.273418
1682047182,1682047182708,0.5736504,0.03813607,1.239537
1682047182,1682047182739,0.5736504,0.03813604,1.21244
1682047182,1682047182767,0.5736504,0.03813607,1.181265
1682047182,1682047182807,0.5736504,0.03813607,1.138941
1682047182,1682047182837,0.5736504,0.03813607,1.103691
1682047182,1682047182873,0.5736504,0.03813607,1.060871
1682047182,1682047182902,0.5736504,0.03813607,1.024135
1682047182,1682047182937,0.5736504,0.03813607,0.9903731
1682047182,1682047182973,0.5736504,0.03813604,0.9337804
1682047183,1682047183006,0.5736504,0.03813604,0.8879192
1682047183,1682047183039,0.5736504,0.03813607,0.8452378
1682047183,1682047183067,0.5736504,0.03813607,0.8205979
1682047183,1682047183102,0.5736504,0.03813601,0.8205979
1682047183,1682047183134,0.5736504,0.03813601,0.8205979
1682047183,1682047183168,0.5736504,0.03813601,0.8205979
1682047183,1682047183207,0.5736504,0.03813601,0.8205979
1682047183,1682047183250,0.5736504,0.03813601,0.8205979
1682047183,1682047183273,0.5736504,0.03813601,0.8205979
1682047183,1682047183304,0.5736504,0.03813601,0.8205979
1682047183,1682047183338,0.5736504,0.03813601,0.8205979
1682047183,1682047183370,0.5736504,0.03813601,0.8205979
1682047183,1682047183405,0.5736504,0.03813601,0.8205979
1682047183,1682047183437,0.5736504,0.03813601,0.8205979
1682047183,1682047183472,0.5736504,0.03813601,0.8205979
1682047183,1682047183505,0.5736504,0.03813601,0.8205979
1682047183,1682047183538,0.5736504,0.03813601,0.8205979
1682047183,1682047183572,0.5736504,0.03813601,0.8205979
1682047183,1682047183604,0.5736504,0.03813601,0.8205979
1682047183,1682047183640,0.5736504,0.03813601,0.8205979
1682047183,1682047183674,0.5736504,0.03813601,0.8205979
1682047183,1682047183703,0.5736504,0.03813601,0.8205979
1682047183,1682047183737,0.5736504,0.03813601,0.8205979
1682047183,1682047183774,0.5736504,0.03813601,0.8205979
1682047183,1682047183801,0.5736504,0.03813601,0.8205979
1682047183,1682047183836,0.5736504,0.03813601,0.8205979
1682047183,1682047183874,0.5736504,0.03813601,0.8205979
1682047183,1682047183908,0.5736504,0.03813601,0.8205979
1682047183,1682047183937,0.5736504,0.03813601,0.8205979
1682047183,1682047183972,0.5736504,0.03813601,0.8205979
1682047184,1682047184001,0.5736504,0.03813601,0.8205979
1682047184,1682047184036,0.5736504,0.03813601,0.8205979
1682047184,1682047184075,0.5736504,0.03813601,0.8205979
1682047184,1682047184102,0.5736504,0.03813601,0.8205979
1682047184,1682047184142,0.5736504,0.03813601,0.8205979
1682047184,1682047184169,0.5736504,0.03813601,0.8205979
1682047184,1682047184206,0.5736504,0.03813601,0.8205979
1682047184,1682047184237,0.5673051,0.03813607,0.8205979
1682047184,1682047184273,0.550345,0.03813607,0.8205979
1682047184,1682047184309,0.5268491,0.03813607,0.8205979
1682047184,1682047184339,0.5102983,0.03813607,0.8205979
1682047184,1682047184375,0.4655514,0.03813607,0.8205979
1682047184,1682047184404,0.4352384,0.03813607,0.8205979
1682047184,1682047184440,0.3968056,0.03813607,0.8205979
1682047184,1682047184469,0.3634222,0.03813607,0.8205979
1682047184,1682047184507,0.3193158,0.03813607,0.8205979
1682047184,1682047184536,0.2846242,0.03813607,0.8205979
1682047184,1682047184573,0.2339428,0.03813607,0.8205979
1682047184,1682047184603,0.1972128,0.03813607,0.8205979
1682047184,1682047184641,0.1564943,0.03813607,0.8205979
1682047184,1682047184669,0.1087041,0.03813607,0.8205979
1682047184,1682047184708,0.0582374,0.03813604,0.8205979
1682047184,1682047184738,0.04580902,0.03813604,0.8205979
1682047184,1682047184767,0.04580902,0.03813604,0.8205979
1682047184,1682047184804,0.04580902,0.03813604,0.8205979
1682047184,1682047184842,0.04580902,0.03813601,0.8205979
1682047184,1682047184868,0.04580902,0.03813601,0.8205979
1682047184,1682047184903,0.04580902,0.03813601,0.8205979
1682047184,1682047184948,0.04580902,0.03813601,0.8205979
1682047184,1682047184975,0.04580902,0.03813601,0.8205979
1682047185,1682047185003,0.04580902,0.03813601,0.8205979
1682047185,1682047185037,0.04580902,0.03813601,0.8205979
1682047185,1682047185072,0.04580902,0.03813601,0.8205979
1682047185,1682047185107,0.04580902,0.03813601,0.8205979
1682047185,1682047185143,0.04580902,0.03813601,0.8205979
1682047185,1682047185169,0.04580902,0.03813601,0.8205979
1682047185,1682047185203,0.04580902,0.03813601,0.8205979
1682047185,1682047185239,0.04580902,0.03813601,0.8205979
1682047185,1682047185273,0.04580902,0.03813601,0.8205979
1682047185,1682047185308,0.04580902,0.03813601,0.8205979
1682047185,1682047185342,0.04580902,0.03813601,0.8205979
1682047185,1682047185374,0.04580902,0.03813601,0.8205979
1682047185,1682047185401,0.04580902,0.03813601,0.8205979
1682047185,1682047185434,0.04580902,0.03813601,0.8205979
1682047185,1682047185471,0.05124761,0.03813607,0.8205979
1682047185,1682047185506,0.06666412,0.03813607,0.8205979
1682047185,1682047185541,0.08956646,0.03813607,0.8205979
1682047185,1682047185569,0.1024478,0.03813607,0.8205979
1682047185,1682047185602,0.142838,0.03813607,0.8205979
1682047185,1682047185637,0.178193,0.03813607,0.8205979
1682047185,1682047185669,0.2134888,0.03813607,0.8205979
1682047185,1682047185705,0.2538053,0.03813607,0.8205979
1682047185,1682047185739,0.2943058,0.03813604,0.8205979
1682047185,1682047185775,0.3354297,0.03813607,0.8205979
1682047185,1682047185809,0.3709868,0.03813604,0.8205979
1682047185,1682047185842,0.3709868,0.03813604,0.8205979
1682047185,1682047185878,0.3709868,0.03813604,0.8205979
1682047185,1682047185903,0.3709868,0.03813601,0.8205979
1682047185,1682047185938,0.3709868,0.03813601,0.8205979
1682047185,1682047185970,0.3709868,0.03813601,0.8205979
1682047186,1682047186002,0.3709868,0.03813601,0.8205979
1682047186,1682047186039,0.3709868,0.03813601,0.8205979
1682047186,1682047186071,0.3709868,0.03813601,0.8205979
1682047186,1682047186105,0.3709868,0.03813601,0.8205979
1682047186,1682047186138,0.3709868,0.03813601,0.8205979
1682047186,1682047186172,0.3709868,0.03813601,0.8205979
1682047186,1682047186205,0.3709868,0.03813601,0.8205979
1682047186,1682047186238,0.3709868,0.03813601,0.8205979
1682047186,1682047186274,0.3709868,0.03813601,0.8205979
1682047186,1682047186306,0.3709868,0.03813601,0.8205979
1682047186,1682047186337,0.3709868,0.03813601,0.8205979
1682047186,1682047186371,0.3709868,0.03813601,0.8205979
1682047186,1682047186403,0.3709868,0.03813601,0.8205979
1682047186,1682047186437,0.3709868,0.03813601,0.8205979
1682047186,1682047186469,0.3709868,0.03813601,0.8205979
1682047186,1682047186503,0.3709868,0.03813601,0.8205979
1682047186,1682047186537,0.3709868,0.03813601,0.8205979
1682047186,1682047186572,0.3709868,0.03813601,0.8205979
1682047186,1682047186604,0.3709868,0.03813601,0.8205979
1682047186,1682047186639,0.3709868,0.03813601,0.8205979
1682047186,1682047186672,0.3709868,0.03813607,0.8248786
1682047186,1682047186705,0.3709868,0.03813607,0.8383473
1682047186,1682047186739,0.3709868,0.03813607,0.8595218
1682047186,1682047186769,0.3709868,0.03813607,0.8834299
1682047186,1682047186807,0.3709868,0.03813607,0.9040936
1682047186,1682047186837,0.3709868,0.03813607,0.9484493
1682047186,1682047186867,0.3709868,0.03813607,0.9805542
1682047186,1682047186907,0.3709868,0.03813604,1.026557
1682047186,1682047186936,0.3709868,0.03813607,1.060419
1682047186,1682047186970,0.3709868,0.03813607,1.098641
1682047187,1682047187004,0.3709868,0.03813607,1.146396
1682047187,1682047187037,0.3709868,0.03813607,1.189814
1682047187,1682047187072,0.3709868,0.03813607,1.235834
1682047187,1682047187110,0.3709868,0.03813607,1.271227
1682047187,1682047187136,0.3709868,0.03813604,1.271227
1682047187,1682047187168,0.3709868,0.03813601,1.271227
1682047187,1682047187203,0.3709868,0.03813601,1.271227
1682047187,1682047187240,0.3709868,0.03813601,1.271227
1682047187,1682047187272,0.3709868,0.03813601,1.271227
1682047187,1682047187306,0.3709868,0.03813601,1.271227
1682047187,1682047187347,0.3709868,0.03813601,1.271227
1682047187,1682047187370,0.3709868,0.03813601,1.271227
1682047187,1682047187405,0.3709868,0.03813601,1.271227
1682047187,1682047187434,0.3709868,0.03813601,1.271227
1682047187,1682047187467,0.3709868,0.03813601,1.271227
1682047187,1682047187501,0.3709868,0.03813601,1.271227
1682047187,1682047187537,0.3709868,0.03813601,1.271227
1682047187,1682047187571,0.3709868,0.03813601,1.271227
1682047187,1682047187607,0.3709868,0.03813601,1.271227
1682047187,1682047187641,0.3709868,0.03813601,1.271227
1682047187,1682047187668,0.3709868,0.03813601,1.271227
1682047187,1682047187705,0.3709868,0.03813601,1.271227
1682047187,1682047187739,0.3709868,0.03813601,1.271227
1682047187,1682047187769,0.3709868,0.03813601,1.271227
1682047187,1682047187803,0.3709868,0.03813601,1.271227
1682047187,1682047187836,0.3709868,0.03813601,1.271227
1682047187,1682047187872,0.3709868,0.03813601,1.271227
1682047187,1682047187907,0.3709868,0.03813604,1.271767
1682047187,1682047187936,0.3709868,0.03813607,1.278315
1682047187,1682047187969,0.3709868,0.03813607,1.295527
1682047188,1682047188003,0.3709868,0.03813607,1.318314
1682047188,1682047188039,0.3709868,0.03813607,1.348891
1682047188,1682047188072,0.3709868,0.03813607,1.38109
1682047188,1682047188110,0.3709868,0.03813607,1.416781
1682047188,1682047188136,0.3709868,0.03813607,1.448987
1682047188,1682047188180,0.3709868,0.03813607,1.488001
1682047188,1682047188203,0.3709868,0.03813607,1.523883
1682047188,1682047188237,0.3709868,0.03813607,1.570107
1682047188,1682047188272,0.3709868,0.03813607,1.615495
1682047188,1682047188302,0.3709868,0.03813607,1.654867
1682047188,1682047188339,0.3709868,0.03813604,1.68099
1682047188,1682047188373,0.3709868,0.03813601,1.68099
1682047188,1682047188404,0.3709868,0.03813601,1.68099
1682047188,1682047188438,0.3709868,0.03813601,1.68099
1682047188,1682047188468,0.3709868,0.03813601,1.68099
1682047188,1682047188504,0.3709868,0.03813601,1.68099
1682047188,1682047188537,0.3709868,0.03813601,1.68099
1682047188,1682047188567,0.3709868,0.03813601,1.68099
1682047188,1682047188601,0.3709868,0.03813601,1.68099
1682047188,1682047188635,0.3709868,0.03813601,1.68099
1682047188,1682047188670,0.3709868,0.03813601,1.68099
1682047188,1682047188704,0.3709868,0.03813601,1.68099
1682047188,1682047188737,0.3709868,0.03813601,1.68099
1682047188,1682047188773,0.3709868,0.03813598,1.68099
1682047188,1682047188802,0.3709868,0.03813598,1.68099
1682047188,1682047188838,0.3709868,0.03813598,1.68099
1682047188,1682047188871,0.3709868,0.03813598,1.68099
1682047188,1682047188905,0.3709868,0.03813598,1.68099
1682047188,1682047188934,0.3709868,0.03813598,1.68099
1682047188,1682047188968,0.3709868,0.03813598,1.68099
1682047189,1682047189009,0.3709868,0.03813598,1.68099
1682047189,1682047189037,0.3709868,0.03813598,1.68099
1682047189,1682047189072,0.3709868,0.03813598,1.68099
1682047189,1682047189102,0.3709868,0.03813598,1.68099
1682047189,1682047189136,0.3709868,0.03813598,1.68099
1682047189,1682047189169,0.3709868,0.03813598,1.68099
1682047189,1682047189205,0.3709868,0.03813598,1.68099
1682047189,1682047189239,0.3709868,0.03813598,1.68099
1682047189,1682047189269,0.3709868,0.03813598,1.68099
1682047189,1682047189304,0.3709868,0.03813598,1.68099
1682047189,1682047189341,0.3709868,0.03813598,1.68099
1682047189,1682047189370,0.3709868,0.03813598,1.68099
1682047189,1682047189405,0.3709868,0.03813598,1.68099
1682047189,1682047189436,0.3709868,0.03813598,1.68099
1682047189,1682047189471,0.3709868,0.03813598,1.68099
1682047189,1682047189504,0.3709868,0.03813598,1.68099
1682047189,1682047189541,0.3709868,0.03813598,1.68099
1682047189,1682047189570,0.3709868,0.03813598,1.68099
1682047189,1682047189604,0.3709868,0.03813598,1.68099
1682047189,1682047189636,0.3709868,0.03813598,1.68099
1682047189,1682047189670,0.3709868,0.03813598,1.68099
1682047189,1682047189703,0.3709868,0.03813598,1.68099
1682047189,1682047189737,0.3709868,0.03813598,1.68099
1682047189,1682047189768,0.3709868,0.03813598,1.68099
1682047189,1682047189801,0.3709868,0.03813598,1.68099
1682047189,1682047189834,0.3709868,0.03813598,1.68099
1682047189,1682047189875,0.3709868,0.03813598,1.68099
1682047189,1682047189901,0.3709868,0.03813598,1.68099
1682047189,1682047189941,0.3709868,0.03813598,1.68099
1682047189,1682047189975,0.3709868,0.03813598,1.68099
1682047190,1682047190007,0.3709868,0.03813598,1.68099
1682047190,1682047190039,0.3709868,0.03813598,1.68099
1682047190,1682047190073,0.3709868,0.03813598,1.68099
1682047190,1682047190106,0.3709868,0.03813598,1.68099
1682047190,1682047190141,0.3709868,0.03813598,1.68099
1682047190,1682047190174,0.3709868,0.03813598,1.68099
1682047190,1682047190207,0.3709868,0.03813598,1.68099
1682047190,1682047190241,0.3709868,0.03813598,1.68099
1682047190,1682047190278,0.3709868,0.03813598,1.68099
1682047190,1682047190303,0.3709868,0.03813598,1.68099
1682047190,1682047190337,0.3709868,0.03813598,1.68099
1682047190,1682047190373,0.3709868,0.03813598,1.68099
1682047190,1682047190405,0.3709868,0.03813598,1.68099
1682047190,1682047190440,0.3709868,0.03813598,1.68099
1682047190,1682047190471,0.3709868,0.03813598,1.68099
1682047190,1682047190502,0.3709868,0.03813598,1.68099
1682047190,1682047190537,0.3709868,0.03813598,1.68099
1682047190,1682047190569,0.3709868,0.03813598,1.68099
1682047190,1682047190603,0.3709868,0.03813598,1.68099
1682047190,1682047190635,0.3709868,0.03813598,1.68099
1682047190,1682047190670,0.3709868,0.03813598,1.68099
1682047190,1682047190702,0.3709868,0.03813598,1.68099
1682047190,1682047190748,0.3709868,0.03813598,1.68099
1682047190,1682047190773,0.3709868,0.03813598,1.68099
1682047190,1682047190804,0.3709868,0.03813598,1.68099
1682047190,1682047190838,0.3709868,0.03813598,1.68099
1682047190,1682047190868,0.3709868,0.03813598,1.68099
1682047190,1682047190901,0.3709868,0.03813598,1.68099
1682047190,1682047190940,0.3709868,0.03813598,1.68099
1682047190,1682047190971,0.3709868,0.03813598,1.68099
1682047191,1682047191003,0.3709868,0.03813598,1.68099
1682047191,1682047191041,0.3709868,0.03813598,1.68099
1682047191,1682047191072,0.3709868,0.03813598,1.68099
1682047191,1682047191102,0.3709868,0.03813598,1.68099
1682047191,1682047191134,0.3709868,0.03813598,1.68099
1682047191,1682047191170,0.3709868,0.03813598,1.68099
1682047191,1682047191206,0.3709868,0.03813598,1.68099
1682047191,1682047191240,0.3709868,0.03813598,1.68099
1682047191,1682047191274,0.3709868,0.03813598,1.68099
1682047191,1682047191304,0.3709868,0.03813598,1.68099
1682047191,1682047191337,0.3709868,0.03813598,1.68099
1682047191,1682047191374,0.3709868,0.03813598,1.68099
1682047191,1682047191407,0.3709868,0.03813598,1.68099
1682047191,1682047191440,0.3709868,0.03813598,1.68099
1682047191,1682047191469,0.3709868,0.03813598,1.68099
1682047191,1682047191504,0.3709868,0.03813598,1.68099
1682047191,1682047191541,0.3709868,0.03813598,1.68099
1682047191,1682047191568,0.3709868,0.03813598,1.68099
1682047191,1682047191601,0.3709868,0.03813598,1.68099
1682047191,1682047191641,0.3709868,0.03813598,1.68099
1682047191,1682047191668,0.3709868,0.03813598,1.68099
1682047191,1682047191701,0.3709868,0.03813598,1.68099
1682047191,1682047191736,0.3709868,0.03813598,1.68099
1682047191,1682047191772,0.3709868,0.03813598,1.68099
1682047191,1682047191806,0.3709868,0.03813598,1.68099
1682047191,1682047191835,0.3709868,0.03813598,1.68099
1682047191,1682047191868,0.3709868,0.03813598,1.68099
1682047191,1682047191910,0.3709868,0.03813598,1.68099
1682047191,1682047191936,0.3709868,0.03813598,1.68099
1682047191,1682047191969,0.3709868,0.03813598,1.68099
1682047192,1682047192003,0.3709868,0.03813598,1.68099
1682047192,1682047192040,0.3709868,0.03813598,1.68099
1682047192,1682047192069,0.3709868,0.03813598,1.68099
1682047192,1682047192106,0.3709868,0.03813598,1.68099
1682047192,1682047192135,0.3709868,0.03813598,1.68099
1682047192,1682047192173,0.3709868,0.03813598,1.68099
1682047192,1682047192201,0.3709868,0.03813598,1.68099
1682047192,1682047192237,0.3709868,0.03813598,1.68099
1682047192,1682047192269,0.3709868,0.03813598,1.68099
1682047192,1682047192306,0.3709868,0.03813598,1.68099
1682047192,1682047192338,0.3709868,0.03813598,1.68099
1682047192,1682047192373,0.3709868,0.03813598,1.68099
1682047192,1682047192404,0.3709868,0.03813598,1.68099
1682047192,1682047192439,0.3709868,0.03813598,1.68099
1682047192,1682047192467,0.3709868,0.03813598,1.68099
1682047192,1682047192507,0.3709868,0.03813598,1.68099
1682047192,1682047192538,0.3709868,0.03813598,1.68099
1682047192,1682047192571,0.3709868,0.03813598,1.68099
1682047192,1682047192602,0.3709868,0.03813598,1.68099
1682047192,1682047192644,0.3709868,0.03813598,1.68099
1682047192,1682047192667,0.3709868,0.03813598,1.68099
1682047192,1682047192706,0.3709868,0.03813598,1.68099
1682047192,1682047192739,0.3709868,0.03813598,1.68099
1682047192,1682047192770,0.3709868,0.03813598,1.68099
1682047192,1682047192805,0.3709868,0.03813598,1.68099
1682047192,1682047192837,0.3709868,0.03813598,1.68099
1682047192,1682047192872,0.3709868,0.03813598,1.68099
1682047192,1682047192905,0.3709868,0.03813598,1.68099
1682047192,1682047192938,0.3709868,0.03813598,1.68099
1682047192,1682047192975,0.3709868,0.03813598,1.68099
1682047193,1682047193002,0.3709868,0.03813598,1.68099
1682047193,1682047193037,0.3709868,0.03813598,1.68099
1682047193,1682047193069,0.3709868,0.03813598,1.68099
1682047193,1682047193101,0.3709868,0.03813598,1.68099
1682047193,1682047193140,0.3709868,0.03813598,1.68099
1682047193,1682047193175,0.3709868,0.03813598,1.68099
1682047193,1682047193212,0.3709868,0.03813598,1.68099
1682047193,1682047193246,0.3709868,0.03813598,1.68099
